0,Devon singer Joss Stone and rock band Muse won coveted Brit awards during the event's 25th anniversary.  Seventeen-year-old Stone from near Cullumpton won two awards: best British female act and best urban act out of three award nominations. Muse whose members met in south Devon beat Franz Ferdinand Jamie Cullum Kasabian and The Libertines for best British live act. The band has sold about two million records worldwide.  After 
0,Motley Crue guitarist Mick Mars is being sued by his ex-girlfriend for $10 million (Â£5.4 million) claiming he broke a promise to take care of her.  The woman Robin Mantooth said Mars promised her repeatedly that he would provide financial support in the event of the couple breaking up. When they split in December Mantooth says Mars denied any such agreement. She is asking a Los Angeles court to award her half the musician's pr
0,US band Scissor Sisters led the winners at the UK music industry's Brit Awards walking off with three prizes. The flamboyant act scored a hat-trick in the international categories winning the best group best album and best newcomer awards. Glasgow group Franz Ferdinand won two prizes as did Keane and Joss Stone who was voted best urban act by digital TV viewers. Robbie Williams' Angels was named the best song of the past 25 yea
0,R&B star Jamelia had three Brit nominations to go with her triple triumph at last year's Mobo awards.  The Birmingham-born singer full name Jamelia Davis was signed to a record label at the age of 15 and released her first single So High at 18. She released four number ones from her 2000 album Drama including the top five hit Money featuring the vocals of reggae artist Beenie Man. She racked up five Mobo nominations in 2000 win
0,Indie dance band Kasabian built up a cult following throughout 2004 to secure three Brit Award nominations.  The four-piece Leicester band blends dark electronics with rock earning Kasabian places on the best British group rock act and live act shortlists. They have also earned a reputation as outspoken and charismatic in contrast to fellow Brit nominees such as Keane and Snow Patrol. British music needs a kick up the arse and 
0,Joss Stone a 17-year-old soul singer from Devon beat Dizzee Rascal Jamelia Lemar and The Streets to win best British urban act at the Brit Awards. Her victory has reignited the debate about what urban music is.      I'm not really comfortable with the word urban. It's a word that's been manufactured in this country and America to describe black music. The word urban seems to cover such a broad range of black music that it's wro
0,Proposals to open a museum dedicated to Jimi Hendrix are flailing because of a row over the home of his late father.  The run-down house in Seattle has already been moved wholesale once and local authorities are now demanding it be moved to another site. Hendrix supporters hoped to turn the home into a museum for the guitarist. The mayor is going to go down as the mayor who destroyed Jimi Hendrix's house said Ray Rae Marshall o
0,Singer Courtney Love has been spared jail for assault and drug offences but must serve three years probation.  She had back-to-back court appearances in two separate cases in Los Angeles first pleading no contest to attacking a woman with a whisky bottle. In the second Ms Love 40 pleaded guilty to possessing a forged prescription and painkiller oxycodone. She must also do 100 hours community service have drug treatment attend N
0,US hip-hop star Kanye West - who leads the race for this year's Grammys with 10 nominations - rose to prominence by producing songs for artists such as Jay-Z and Alicia Keys.  He then emerged from his behind-the-scenes role to become an artist as well as a producer. But his solo career almost ended before it began after a near-fatal car crash left West with his jaw wired shut in 2002. The resulting song Through the Wire became 
0,Pop star Christina Aguilera is to marry music executive Jordan Bratman the singer's agent has confirmed.  Bratman 26 proposed to Grammy-winning singer Aguilera 23 on holiday at an undisclosed location. The pair have been together for more than two years. No wedding plans have been set yet said Aguilera's agent Meghan Prophet. Aguilera burst onto the pop scene in 1999 winning a best new artist Grammy in 2000. Her hits include Wh
0,Brits success has helped return Keane's award-winning album Hopes and Fears back to the top of the UK album chart.  The debut album which took the best British album title at the Brits on Tuesday moved up seven places from number eight to number one. Also capitalising on Brits success were the Scissor Sisters whose eponymous album moved three places to number two. U2's latest single Sometimes You Can't Make It On Your Own took 
0,U2 who have won three prestigious Grammy Awards for their hit Vertigo are stubbornly clinging to their status as one of the biggest bands in the world.  The most popular groups in the history of rock all have several things in common. The music must be inspired and appeal across generations and be distinctive if not always groundbreaking. But such success is down to more than music. They have to be compelling performers charism
0,Ray Charles who has won a string of posthumous Grammy Awards belonged to a pioneering generation of artists that had a huge influence on the course of rock and pop music.  His sound encompassed so many styles - blues gospel jazz rock 'n' roll even country - and had a real impact on the nascent UK beat and R&B scenes.  Compared in stature to Elvis Presley by some commentators Charles' songs cast their spell on such 1960s stalwar
0,The memory of soul legend Ray Charles dominated the music world's leading music ceremony on Sunday as he was given eight posthumous Grammy Awards.  Charles who died in 2004 got honours including record and album of the year while Alicia Keys and actor Jamie Foxx performed a musical tribute to him. R&B star Keys won four awards herself at the Grammy ceremony in Los Angeles. U2 Usher Norah Jones and Kanye West got three each. Wes
0,The original stars of Swedish pop quartet Abba have reunited for the home premiere of hit musical Mamma Mia! which is based on the band's songs.  It is the first time in almost 20 years that the four Bjorn Ulvaeus Benny Andersson Agnetha Faltskog and Anni-Frid Lyngstad have met publicly. Faltskog has been a virtual recluse since the band split up in 1982. The musical which has become a global phenomenon will be performed in Swe
0,A campaign has been launched to help independent labels get their music online and benefit from the growing trend for downloading music.  The British Phonographic Industry has identified a lack of independent music available for download. We want to ensure that independent repertoire is as successful in the download world as it is in the physical world said BPI chief Peter Jamieson. Downloaded singles have now overtaken physica
0,Tickets for Scotland's biggest music festival have sold out in record time five months before the event is held.  The 12th annual T in the Park festival which takes place at Balado near Kinross in July sold out just four days after the line-up was announced. Green Day the Foo Fighters and Keane are among the acts that had already been lined up to appear at the event. However the organisers have revealed Scots favourites Travis 
0,Black Sabbath have topped a list of the best British rock albums of all time.  The band once fronted by Ozzy Osbourne led a poll of Kerrang! magazine readers with their 1970 self-titled debut. The band have three more efforts on the list including fifth-placed Paranoid. Osbourne appears more than any other act with two solo records featured. The top five includes Led Zeppelin Iron Maiden and Sex Pistols. Queen Muse Manic Street
0,Singer George Michael has said that a new film about his life is the start of a retirement from public view.  The pop star said it would be a much more behind the scenes affair and called his own genre of music dead. I thought I should explain myself before I disappear said Michael who was at the Berlin film festival to launch the documentary. The film A Different Story chronicles Michael's life and career from the 1980s and hi
0,A much-loved guitar belonging to Jimi Hendrix has been sold for Â£100000 at an auction in London.  The 1965 Fender Stratocaster was one of a number of guitars included in the sale dedicated to the rock legend. The vast archive of instruments signed records and posters were collected by a dedicated fan who had become friendly with the star. The auction was billed as the biggest collection of Hendrix memorabilia to go under the h
0,The German music business - the third largest in the world - is in the state of a zombie because it has failed to respond to the challenge posed by downloading and piracy a leading industry figure has said.  Tim Renner the head of Universal Music Germany until last year told BBC World Service's The Music Biz programme that the country's music industry was now struggling to survive. Renner warned that unless the industry accepte
0,The classic film It's A Wonderful Life is to be turned into a musical by the producer of the controversial hit show Jerry Springer - The Opera.  Frank Capra's 1946 movie starring James Stewart is being turned into a Â£7m musical by producer Jon Thoday. He is working with Steve Brown who wrote the award-winning musical Spend Spend Spend. A spokeswoman said the plans were in the very early stages with no cast opening date or thea
0,Conductor Marcello Viotti director of Venice's famous La Fenice Theatre has died in Germany at 50.  Viotti director of La Fenice since 2002 conducted at renowned opera houses worldwide including Milan's La Scala and the Vienna State Opera. His time at La Fenice coincided with its reopening in 2003 after it was destroyed by fire in 1996. He fell into a coma after suffering a stroke during rehearsals for Jules Massenet's Manon la
0,Cat Deeley has resigned as host of ITV1's Saturday morning children's music show CD:UK after six years.  The 28-year-old host who also presents Stars In Their Eyes said she wanted to concentrate on new television projects. I've had a great few years met some really incredible people and been given some wonderful opportunities the presenter said. Deeley will host her last show on 5 March and guest presenters will stand in until 
0,The Producers has beaten Mary Poppins in the battle of the blockbuster West End musicals at the Olivier Awards.  The Producers won three prizes at the UK's most prestigious annual theatre awards while Mary Poppins won two. Mel Brooks' hit show triumphed in the battle for best new musical where it was up against Mary Poppins and Andrew Lloyd Webber's The Woman in White. Alan Bennett's The History Boys was the big winner in the s
0,Rock singer Pete Doherty has been involved in a fight with his band's guitarist at their biggest gig to date.  Babyshambles played for 5000 fans at London's Brixton Academy on Tuesday. The former Libertines singer traded blows with guitarist Patrick Walden. They were separated and bundled off stage before returning to end the set. The show was earlier held up due to audience overcrowding. On Monday Doherty faced blackmail and r
0,The original stage production of The Sound of Music is to be performed for the first time in the Austrian capital 40 years after the film was released.  The first full-scale theatrical production of the musical will make its debut in Vienna on Saturday. Julie Andrews starred in the 1965 film version of the Rogers and Hammerstein classic set in the Alpine country. But despite being one of the most successful musicals of all time
0,The inclusion of downloaded music in the official singles chart has been delayed for a month.  The British Phonographic Industry (BPI) had planned to include download formats in the chart from 20 March. But the date has been put back to 17 April to create a level playing field for independent labels. The BPI is concerned that independent repertoire is not adequately represented online and said they were looking at ways of recti
0,A US rapper awaiting trial for murder has filmed part of a music video in jail angering a sheriff who says he was tricked into letting TV crews in.  C-Murder a former member of rap group Tru was filmed in his orange prison suit for the video for his Y'all Heard of Me single in a New Orleans jail. He is awaiting a second trial after an original conviction was thrown out. I'm not pleased Jefferson Parish Sheriff Harry Lee said. H
0,Bill Conti's job of musical director of the Oscars show is not for the faint-hearted since conducting the orchestra is the ultimate plate-spinning assignment.  This year marks Conti's 17th turn at the helm of the Academy Awards orchestra. The excitement is a live performance as a musician he says. All of your colleagues everyone in the film industry is in the theatre. All the important people. I guess it's just a television sho
0,Church ministers are trying to prevent rapper Nelly performing in Arkansas saying they do not want his vile and filthy lyrics in their town.  More than 20 Jonesboro ministers urged music fans to boycott Nelly's 12 March concert at Arkansas State University in a bid to have it cancelled. Jonesboro is a wonderful city because of what does not come here said the Reverend Adrian Rodgers. But a venue spokesman said more than 5500 ti
0,US rap star 50 Cent has said he has thrown protege The Game out of his G-Unit gang in a feud that has apparently involved two shootings.  In a radio interview on Monday 50 Cent said the newcomer was disloyal in conflicts with other rappers. A man was shot in the thigh outside New York's Hot 97 studios while 50 Cent was on air. More shots were fired outside his management offices two hours later. 50 Cent appeared on The Game's d
0,Essex act Prodigy are to headline the second stage at this year's V Festival joining main stage headliners Scissor Sisters and Franz Ferdinand.  The event which is in its 10th year will be held at two venues - Hylands Park in Essex and Weston Park in Staffordshire on 20 and 21 August. Meanwhile rock veterans New Order have joined the T in the Park line-up alongside Athlete and Green Day. The Manchester band will play on 9 July 
0,DJ duo JK and Joel are taking over BBC Radio 1's flagship chart show on Sunday adding showbiz news celebrity interviews and between-song banter.  They hope to boost ratings for the long-running show which has been overtaken in popularity by independent radio's Hit 40 UK rundown. Radio 1's chart show is an institution and remains the station's single most popular show says JK also known as Jason King. For years people have been 
0,Rapper 50 Cent has become the first solo artist to have three singles in the US top five in the same week.  His track Candy Shop remained at the top of the charts while Disco Inferno crept up from six to five. 50 Cent also appears on rap protege The Game's song How We do number four in the US but now outside the UK top ten. The pair had a recent dispute which saw The Game thrown out of 50 Cent's rap collective G-Unit accusing h
0,Pop singer Delta Goodrem has scooped one of the top individual prizes at the first Australian MTV Music Awards.  The 21-year-old singer won the award for best female artist with Australian Idol runner-up Shannon Noll taking the title of best male at the ceremony. Goodrem known in both Britain and Australia for her role as Nina Tucker in TV soap Neighbours also performed a duet with boyfriend Brian McFadden. Other winners includ
0,US band REM have announced plans to perform for 10000 Scottish fans in a rescheduled gig.  The band will play in what has been dubbed Europe's biggest tent on Glasgow Green on Tuesday 14 June. They were forced to pull out of a concert at the SECC in Glasgow last month after bassist Mike Mills contracted flu. Fans who bought tickets for the original 22 February show can attend the rescheduled concert. The June gig will act as a 
0,Rapper 50 Cent has ended his public feud with his protege The Game as the pair said they wanted to be good role models for their communities.  The row blew up when 50 Cent threw The Game out of his G-Unit crew and accused him of being disloyal. A member of The Game's entourage was reportedly shot outside a radio station where 50 Cent was being interviewed. But the pair shook hands as they handed over money to music projects for
0,Musicians' groups are to tackle US visa regulations which are blamed for hindering British acts' chances of succeeding across the Atlantic.  A singer hoping to perform in the US can expect to pay $1300 (Â£680) simply for obtaining a visa. Groups including the Musicians' Union are calling for an end to the raw deal faced by British performers. US acts are not faced with comparable expense and bureaucracy when visiting the UK for
0,Angels by Robbie Williams is the song Britons would most like played at their funeral a survey has suggested.  While the melancholy hit topped the UK poll Europeans favoured Queen's more upbeat anthem The Show Must Go On as their first choice. Frank Sinatra's My Way was second in the UK vote with Monty Python's Always Look on the Bright Side of Life in third place. More than 45000 people were surveyed by digital TV station Musi
0,Singer Bruce Springsteen has inducted Irish rock band U2 into the Rock and Roll Hall of Fame in New York.  The lavish ceremony celebrating the 50th anniversary of rock 'n' roll also saw the induction of the Pretenders Percy Sledge the O'Jays and Buddy Guy. This was a band that wanted to lay claim to this world and the next one too said Springsteen. Bono The Edge Adam Clayton and Larry Mullen Jr who formed U2 at school in 1977 b
0,Preview performances of the Â£3m musical Billy Elliot have been delayed to give the child actors a less arduous rehearsal schedule.  Director Stephen Daldry made the decision to re-schedule the previews to protect the young stars. Three boys will rotate the demanding role of ballet dancer Billy which requires them to sing dance and act. The show's opening night on 12 May at the Victoria Palace Theatre in London remains unaffect
0,Former Stone Roses singer Ian Brown was arrested after a fight during a concert in San Francisco on Tuesday his spokesman has said.  A fan jumped on stage and attacked the singer who then became involved in a fracas with a security guard Fiction Records spokesman Paul Smernicki said. He said Brown was arrested at his hotel after the show at the Great American Music Hall but released without charge. San Francisco police said the
0,The producers behind the Lord of the Rings musical have abandoned plans to premiere the show in London because no suitable theatre was available.  The Â£11.5m show will make its debut in Toronto in March 2006 after it was found that all three West End theatres with sufficient capacity were booked. The musical is not expected in London before December 2006. Producer Kevin Wallace said it would be worth waiting for. It will be li
0,Mary Poppins star Dame Julie Andrews watched the hit stage version of her classic film at a charity performance in London's West End.  It was the first time Dame Julie who shot to fame as the nanny in the 1964 Disney movie had seen the musical staged at the Prince Edward Theatre. She watched Laura Michelle Kelly 23 reprise the role on stage. The show has been one of the West End's hottest tickets since opening in December winni
0,Snow Patrol had no other course of action but to ask their co-founder and bassist to leave the band lead singer Gary Lightbody has said.  Mark McClelland had been in the band for more than 10 years since its formation at Dundee University. Lightbody said over the last 18 months touring has taken its toll on the rest of the band's relationship with him. He said: This is the hardest decision we have ever had to make and believe u
0,Film comedy Meet The Fockers sequel to Meet The Parents has topped the US box office for a third week.  The movie which stars Ben Stiller Robert De Niro Dustin Hoffman and Barbra Streisand took $28.5m (Â£15.2m) making a total of 204.3m (Â£109m). Michael Keaton thriller White Noise was second with $24m (Â£12.8m) despite negative reviews. Martin Scorsese's Howard Hughes biopic The Aviator came third with $7.6m (Â£4m) and a total 
0,Spider-Man creator Stan Lee is to get a multi-million dollar windfall after winning a court battle with comic book company Marvel.  A judge has upheld Lee's demand for 10% of Marvel's profits from the hugely successful Spider-Man films. Spider-Man and its sequel made $1.6bn (Â£857m) at box offices worldwide. Of the cut now due to Lee 82 who created Spider-Man in 1962 his lawyer said: It could be tens of millions of dollars that
0,Actor Stephen Fry is joining the cast of the forthcoming film adaptation of The Hitchhiker's Guide To The Galaxy.  Fry will provide the voice of The Guide an electronic book which accompanies the story's hero Arthur Dent on his travels around the galaxy. Martin Freeman John Malkovich Bill Nighy and Alan Rickman are co-starring in the film due for release in May. The late Douglas Adams' original 1977 scripts have also been turne
0,British actress Antonia Bernath is making her debut in Kisna - the Warrior Poet marking a growing trend for non-Indian stars to appear in Bollywood films.  Directed by Bollywood veteran Subhash Ghai the film is set in the British Raj and Bernath plays an army general's daughter who falls in love with a rural boy Kisna. I liked the fluid nature of film-making. We improvised quite a lot says Bernath. At times it felt very chaotic
0,The Sundance Film Festival the movie industry's top destination for uncovering the next independent hits and new talent opens on Thursday.  The event will see screen executives decamp from Hollywood to Park City Utah for 11 days to search for low-key movies that could make it big in 2005. Open Water Napoleon Dynamite Garden State and Super-Size Me were all snapped up at last year's festival. But stars like Keanu Reeves and Pier
0,Actress Julia Roberts will play the part of a spider in a new film version of children's classic Charlotte's Web.  She will voice Charlotte who teams up with a girl to save their friend Wilbur the pig in the story by EB White. The film - a mix of live action and animation - will be Roberts' first project since the birth of her twins Hazel and Phinnaeus two months ago. Oprah Winfrey will voice a goose John Cleese will voice a sh
0,The number of British films produced in the UK fell 40% in 2004 with movies starring Johnny Depp and Jude Law among those affected Screen Daily has said.  Twenty-seven British films were made in the UK last year following a drop in funding compared with 45 in 2003 according to the trade weekly. It attributed the drop to tighter tax laws and reduced funding from sources such as the National Lottery. UK and US co-productions in B
0,A British author has had the film rights to her children's bestseller snapped up for a seven-figure sum with Ridley Scott set to direct.  Michelle Paver's Wolf Brother a fantasy set 6000 years ago is the first in a planned series of six books. Film studio Fox has bought the rights for around $4m (Â£2.13m) for Scott's company Scott Free to develop. The director said he was thrilled with the project. Wolf Brother is an enchanting
0,Stan Lee the man responsible for a string of comic superheroes that have become household names has won a court battle for a slice of the profits from the hit Spider-Man movies.  Many marvel at the man who gave his characters extraordinary powers and everyday headaches - a formula which revolutionised comics. Born in 1922 to poor working-class Jewish immigrants from Romania Stan Lieberman got a job in Timely Publications a comp
0,Organisers of the third Bangkok International Film Festival have been determined to carry on with this year's event despite the ravages of the Asian tsunami disaster.  The festivities have been scaled down red carpets have been mothballed and profits from ticket sales are being donated to the tsunami relief fund. Apart from this however the festival has continued as originally planned. When the disaster happened we naturally as
0,Actress Patsy Rowlands known to millions for her roles in the Carry On films has died at the age of 71.  Rowlands starred in nine of the popular Carry On films alongside fellow regulars Sid James Kenneth Williams and Barbara Windsor. She also carved out a successful television career appearing for many years in ITV's well-loved comedy Bless This House. Rowlands died in Hove on Saturday morning her agent said.  Born in January 1
0,French actress Audrey Tautou star of hit film Amelie will play the female lead in the film adaptation of The Da Vinci Code it has been reported.  The movie version of Dan Brown's best-selling novel is being directed by Ron Howard and also stars Tom Hanks. Tautou will play Hanks' code-cracking partner according to various newspapers. She is currently starring in A Very Long Engagement directed by Jean-Pierre Jeunet. Jeunet was a
0,movie The Sea Inside has been named best picture and star Javier Bardem best actor at the Bangkok International Film Festival.  Based on the true story of a paralysed man's battle to end his life The Sea Inside was best foreign language film at the 2005 Golden Globe Awards. Annette Bening and Ana Geislerova shared the best actress award at the Bangkok festival. This year's event was scaled down following the Asian tsunami disas
0,The BBC has said there are no plans in the pipeline for a new series of hit comedy Blackadder which ended in 1989.  Tony Robinson who played the servant Baldrick told ITV1's This Morning the show's star Rowan Atkinson was more keen than he has been in the past. Robinson added he would love to do another series each of which was set in a different era ranging from the 15th century to World War I. But the BBC said on Thursday the
0,Ronnie Corbett has joined fellow comedy stars Victoria Wood and David Jason in attacking the declining standards of British television programmes.  Speaking to the Radio Times the Two Ronnies star said there is too much bad language and reality TV. You get fed up watching shows with not much care and love he complained. Corbett soon to reunite with Ronnie Barker for a new Two Ronnies series also criticised quiz shows like the B
0,New comedy Diary of a Mad Black Woman has ended Will Smith's reign at the top of the North American box office.  Based on a play by Tyler Perry who also stars as a gun-toting grandmother the film took $22.7m (Â£11.8m) in its first three days of release. After topping the chart for two consecutive weeks Smith's romantic comedy Hitch dropped to second place with takings of $21m (Â£10.9m). Keanu Reeves' supernatural thriller Const
0,The BBC is to invest Â£9m in developing new comedy and entertainment programmes outside London.  The changes come as part of a shake-up of several departments to create shows that appeal to a wider range of people. Changes are also being made to teams in the factual and daytime departments outside London. Director of television Jana Bennett said the changes were about getting the best ideas on screen as efficiently and effectiv
0,The 77th annual Academy Awards are taking place on 27 February with the stars of the movie-making world once again holding their breath to discover who will be showered with the honours this year. But from humble beginnings how did the modern day extravaganza become the behemoth it is today?  HOW IT ALL STARTED The first Academy Awards were handed out in 1929 at a comparatively low-key dinner held at the Hollywood Roosevelt Hot
0,Hollywood legend Dustin Hoffman has hit out at the quality of current films and theatre productions.  The star of Rain Man and Tootsie said the film culture was in the craphouse at a press conference on Tuesday. The 67-year-old also said he stopped working a few years ago because he lost his spark for acting. Hoffman is in the UK to publicise his new comedy Meet the Fockers which also stars Robert De Niro Barbra Streisand and B
0,Johnny Depp whose latest role was Peter Pan creator JM Barrie in Finding Neverland is celebrated as one of Hollywood's most maverick talents. Depp has become an unlikely major star given his preference for taking dark and idiosyncratic roles instead of surefire box office hits. He has had a long-running working relationship with the equally unconventional director Tim Burton. Depp was born in Kentucky in 1963 and at first wante
0,Rock star Patti Smith has been made artistic director of this year's Meltdown festival to be held at London's South Bank Centre in June.  The punk pioneer follows Morrissey David Bowie and Nick Cave in directing 15 days of concerts and events. Smith has yet to decide the line-up for Meltdown which begins on 11 June. I want to touch on all aspects of our culture perhaps with readings from Genet and I have an idea for Jeremy Iron
0,Roxy Music will appear at June's Isle of Wight music festival along with Morrissey Supergrass and Idlewild.  REM have already been confirmed as headliners for the three-day event which takes place from 10-12 June. Original band members Bryan Ferry Phil Manzerana Andy Mackay and Paul Thompson will take to the stage on the Saturday night of the festival. The band are also working in the studio on new material their first since th
0,Pop Idol supremo Simon Fuller has sold his 19 Entertainment company to an US entrepreneur in a $156m (Â£81.5m) deal.  Robert Sillerman's Sports Entertainment Enterprises which is to be renamed CFX recently also bought an 85% share in the estate of Elvis Presley. Mr Fuller has been appointed to the CFX board and will plan and implement the company's creative strategy. The 19 firm handles a roster of music artists TV shows and PR
0,The former manager of Johnny Cash Saul Israel Holiff has died at the age of 79 his family said.  Mr Holiff who was also a concert promoter managed Cash's career between 1960 and 1973 quitting when he thought the singer's career had peaked. I was guilty for underestimating him repeatedly he once said. The Canadian music manager who also managed Tommy Hunter and the Statler Brothers had been in declining health according to his f
0,UK consumers are the biggest music buyers in the world according to new figures released on Tuesday by the British Phonographic Industry (BPI).  But global sales of recorded music were flat in 2004 with growing sales in DVD music videos offset by online and physical piracy in major markets. The UK music industry recorded an overall 3% increase in volume sales mostly due to its robust albums market. However world music sales dec
0,Pixies Foo Fighters and Iron Maiden will headline this summer's Leeds and Reading festivals.  The trio of rock heavyweights will top the bill for the three-day events at Bramham Park near Wetherby and at Richfield Avenue Reading. They are the Pixies' and Iron Maiden's only UK festival gigs while Foo Fighters are also at T In The Park. The Killers Razorlight and Queens of the Stone Age are also playing the twin festivals to be h
0,Mike Leigh's film Vera Drake will lead British hopes at this year's Academy Awards after getting three nominations.  Imelda Staunton was nominated for best actress for her role in the abortion drama while Leigh received nods for best director and original screenplay. Kate Winslet was also nominated in the best actress category for her role in Eternal Sunshine of the Spotless Mind. And Clive Owen and Sophie Okonedo both got nomi
